Order ID,Order Date,Customer ID,Customer Segment,Region,State,Product Category,Product Name,Sales,Quantity,Discount,Profit
SO-101194,2023-06-27,CUST-1317,Consumer,West,Colorado,Technology,Laptop Pro 14,3535.49,4,0.0,1190.75
SO-100965,2023-12-04,CUST-1778,Consumer,West,California,Office Supplies,Printer Paper Case,226.29,5,0.0,43.98
SO-101171,2025-03-24,CUST-1622,Consumer,East,Virginia,Furniture,Bookcase,1296.93,3,0.05,113.06
SO-100522,2025-12-25,CUST-1468,Home Office,Central,Missouri,Furniture,Conference Table,7730.74,8,0.15,1423.37
SO-100765,2024-05-27,CUST-1143,Consumer,East,New Jersey,Technology,Wireless Keyboard,1429.68,2,0.3,92.6
SO-100354,2025-01-11,CUST-1853,Corporate,Central,Texas,Furniture,Conference Table,2941.59,3,0.05,285.22
SO-100841,2024-07-02,CUST-1197,Home Office,West,Washington,Technology,Noise-Canceling Headset,2065.9,2,0.15,238.3
SO-101951,2025-07-09,CUST-1102,Home Office,Central,Ohio,Technology,Noise-Canceling Headset,3079.79,2,0.1,481.54
SO-100694,2025-08-03,CUST-1472,Home Office,West,Arizona,Furniture,Ergonomic Office Chair,1658.19,4,0.0,332.72
SO-100529,2025-10-19,CUST-1772,Home Office,Central,Ohio,Technology,Noise-Canceling Headset,3166.22,2,0.1,589.65
SO-100388,2025-08-27,CUST-1234,Corporate,West,California,Furniture,Ergonomic Office Chair,665.0,3,0.0,164.71
SO-100622,2023-10-26,CUST-1656,Home Office,Central,Missouri,Technology,Cloud Security Suite,3179.09,4,0.0,695.12
SO-102235,2024-06-17,CUST-1517,Consumer,South,Tennessee,Furniture,Conference Table,2543.05,4,0.0,358.49
SO-101437,2023-05-12,CUST-1641,Corporate,West,Washington,Furniture,Ergonomic Office Chair,321.44,2,0.0,31.51
SO-100333,2025-12-22,CUST-1249,Home Office,West,Colorado,Office Supplies,Printer Paper Case,78.41,2,0.0,17.91
SO-101868,2024-09-04,CUST-1188,Corporate,South,North Carolina,Technology,Laptop Pro 14,2399.87,3,0.1,630.17
SO-101312,2024-03-27,CUST-1697,Corporate,Central,Texas,Furniture,Ergonomic Office Chair,1920.27,3,0.0,416.36
SO-101338,2025-04-14,CUST-1531,Home Office,South,Florida,Office Supplies,Ballpoint Pen Set,581.12,8,0.0,170.42
SO-101356,2025-06-08,CUST-1843,Consumer,Central,Ohio,Technology,USB-C Docking Station,869.9,1,0.1,219.92
SO-100621,2025-12-20,CUST-1453,Consumer,West,Washington,Furniture,Filing Cabinet,9621.26,8,0.05,1630.55
SO-102435,2025-02-13,CUST-1225,Consumer,South,Louisiana,Technology,USB-C Docking Station,2059.04,3,0.15,174.68
SO-100531,2024-03-27,CUST-1551,Consumer,West,California,Furniture,Standing Desk,681.77,1,0.2,27.84
SO-101106,2023-07-06,CUST-1781,Home Office,Central,Michigan,Furniture,Bookcase,2775.6,4,0.1,242.74
SO-101609,2025-09-07,CUST-1819,Consumer,Central,Ohio,Office Supplies,Toner Cartridge,184.66,2,0.1,24.46
SO-101615,2024-05-24,CUST-1516,Consumer,East,New Jersey,Technology,Wireless Keyboard,1222.12,1,0.0,281.27
SO-101057,2023-11-29,CUST-1752,Consumer,East,Pennsylvania,Furniture,Conference Table,902.82,1,0.0,76.86
SO-101001,2024-03-16,CUST-1279,Consumer,Central,Ohio,Office Supplies,Premium Notebook Pack,316.56,4,0.05,80.03
SO-100889,2025-09-17,CUST-1356,Corporate,West,Arizona,Technology,Noise-Canceling Headset,4268.01,3,0.0,874.15
SO-100319,2024-01-20,CUST-1602,Consumer,East,New Jersey,Office Supplies,Premium Notebook Pack,202.97,1,0.0,57.91
SO-100299,2023-01-29,CUST-1313,Consumer,South,Louisiana,Office Supplies,Premium Notebook Pack,417.27,6,0.0,50.3
SO-102379,2025-12-24,CUST-1494,Corporate,West,California,Furniture,Ergonomic Office Chair,2146.82,4,0.05,290.74
SO-100446,2024-03-01,CUST-1050,Consumer,East,Pennsylvania,Technology,Wireless Keyboard,5285.07,4,0.15,471.41
SO-101903,2024-11-23,CUST-1056,Consumer,East,New Jersey,Furniture,Bookcase,356.74,1,0.0,74.83
SO-100238,2025-10-23,CUST-1827,Corporate,Central,Ohio,Technology,Noise-Canceling Headset,1023.26,1,0.0,159.43
SO-100110,2025-03-31,CUST-1794,Home Office,West,Arizona,Office Supplies,Premium Notebook Pack,93.66,1,0.05,9.02
SO-101464,2024-10-30,CUST-1595,Corporate,Central,Ohio,Office Supplies,Toner Cartridge,466.77,4,0.05,118.36
SO-100820,2023-02-16,CUST-1429,Consumer,South,Tennessee,Office Supplies,Printer Paper Case,93.11,2,0.0,25.58
SO-100253,2025-11-17,CUST-1104,Consumer,East,Massachusetts,Office Supplies,Printer Paper Case,1268.11,5,0.05,241.08
SO-102085,2024-05-13,CUST-1490,Consumer,Central,Texas,Technology,Cloud Security Suite,2873.99,3,0.15,411.51
SO-101894,2024-01-24,CUST-1441,Corporate,West,Washington,Office Supplies,Ballpoint Pen Set,157.35,2,0.05,12.17
SO-102405,2024-12-08,CUST-1481,Corporate,South,North Carolina,Technology,Cloud Security Suite,2064.39,2,0.1,187.91
SO-102149,2024-01-07,CUST-1510,Consumer,East,Pennsylvania,Technology,Laptop Pro 14,1185.1,1,0.0,175.83
SO-100803,2023-11-25,CUST-1160,Corporate,East,New Jersey,Office Supplies,Toner Cartridge,382.86,2,0.05,53.29
SO-101152,2023-12-20,CUST-1874,Consumer,East,Pennsylvania,Technology,USB-C Docking Station,743.66,2,0.0,162.45
SO-101610,2023-09-28,CUST-1625,Consumer,South,Georgia,Technology,Cloud Security Suite,1174.54,2,0.0,382.64
SO-101128,2025-04-24,CUST-1581,Consumer,East,Pennsylvania,Office Supplies,Desk Organizer,420.64,2,0.2,0.75
SO-100756,2023-10-20,CUST-1362,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,380.84,2,0.05,83.8
SO-102377,2025-09-12,CUST-1243,Consumer,West,Oregon,Furniture,Standing Desk,1050.56,3,0.0,264.13
SO-101971,2024-10-23,CUST-1557,Corporate,Central,Texas,Furniture,Filing Cabinet,472.96,1,0.05,106.75
SO-101232,2025-01-22,CUST-1139,Corporate,West,Oregon,Furniture,Ergonomic Office Chair,972.0,1,0.05,52.17
SO-102359,2025-11-05,CUST-1886,Corporate,East,New Jersey,Technology,USB-C Docking Station,250.5,2,0.1,60.33
SO-101980,2024-10-23,CUST-1617,Corporate,West,California,Office Supplies,Desk Organizer,191.9,1,0.0,22.78
SO-100994,2025-08-27,CUST-1345,Home Office,Central,Missouri,Technology,Wireless Keyboard,5302.9,3,0.0,1458.0
SO-100782,2023-10-31,CUST-1355,Home Office,South,North Carolina,Technology,Laptop Pro 14,2038.73,2,0.15,377.33
SO-100882,2025-09-20,CUST-1517,Consumer,Central,Illinois,Technology,Noise-Canceling Headset,4794.69,3,0.0,770.61
SO-102499,2025-02-15,CUST-1650,Corporate,Central,Missouri,Technology,Noise-Canceling Headset,807.97,2,0.1,74.97
SO-101942,2024-10-07,CUST-1763,Home Office,South,Florida,Furniture,Standing Desk,436.71,2,0.2,15.86
SO-101561,2023-06-23,CUST-1288,Corporate,Central,Missouri,Technology,Wireless Keyboard,4241.22,5,0.2,527.41
SO-102285,2025-03-08,CUST-1198,Consumer,Central,Texas,Technology,Wireless Keyboard,1536.82,1,0.0,245.18
SO-100101,2024-08-12,CUST-1780,Consumer,Central,Michigan,Furniture,Standing Desk,948.61,1,0.0,220.24
SO-102196,2024-02-29,CUST-1494,Consumer,South,Tennessee,Technology,Cloud Security Suite,1081.28,2,0.3,2.01
SO-100262,2024-12-21,CUST-1020,Consumer,South,Louisiana,Office Supplies,Desk Organizer,155.46,1,0.0,17.29
SO-102249,2024-06-03,CUST-1023,Home Office,South,Florida,Office Supplies,Desk Organizer,216.39,2,0.05,15.76
SO-100799,2023-10-13,CUST-1720,Home Office,West,Washington,Furniture,Filing Cabinet,2019.42,5,0.0,211.64
SO-101981,2024-03-31,CUST-1052,Consumer,West,Oregon,Technology,Noise-Canceling Headset,1022.82,1,0.0,156.27
SO-100180,2024-10-15,CUST-1179,Consumer,West,Oregon,Office Supplies,Toner Cartridge,136.25,2,0.0,39.47
SO-101906,2024-03-31,CUST-1351,Corporate,East,Pennsylvania,Office Supplies,Desk Organizer,105.42,1,0.05,19.34
SO-101963,2025-01-18,CUST-1512,Corporate,South,Florida,Technology,USB-C Docking Station,12235.75,10,0.1,2920.95
SO-101745,2025-07-01,CUST-1777,Corporate,East,New York,Technology,Laptop Pro 14,3697.25,3,0.0,709.23
SO-101633,2025-02-22,CUST-1898,Home Office,South,Georgia,Office Supplies,Printer Paper Case,981.6,5,0.0,155.07
SO-102478,2025-11-06,CUST-1113,Home Office,Central,Missouri,Furniture,Bookcase,375.48,2,0.3,22.12
SO-101069,2025-01-12,CUST-1553,Consumer,West,Colorado,Technology,Wireless Keyboard,5933.22,5,0.0,1935.0
SO-100509,2023-08-26,CUST-1233,Corporate,East,Pennsylvania,Furniture,Conference Table,2035.43,4,0.2,52.21
SO-100142,2023-06-26,CUST-1075,Home Office,East,New Jersey,Office Supplies,Toner Cartridge,227.5,2,0.05,23.12
SO-100444,2025-07-02,CUST-1826,Consumer,West,Washington,Technology,Wireless Keyboard,503.74,4,0.0,120.66
SO-102105,2024-07-16,CUST-1528,Corporate,West,Washington,Furniture,Conference Table,674.98,1,0.1,8.46
SO-101107,2024-02-10,CUST-1805,Consumer,West,Arizona,Technology,USB-C Docking Station,152.04,1,0.05,36.29
SO-101860,2023-03-03,CUST-1655,Corporate,East,Virginia,Office Supplies,Premium Notebook Pack,231.64,1,0.15,49.51
SO-100583,2023-10-01,CUST-1584,Home Office,East,Virginia,Office Supplies,Premium Notebook Pack,61.91,2,0.0,10.86
SO-101514,2025-05-25,CUST-1440,Corporate,East,New York,Technology,USB-C Docking Station,628.33,3,0.0,92.09
SO-100458,2023-12-25,CUST-1495,Corporate,East,New York,Office Supplies,Desk Organizer,582.52,5,0.2,10.37
SO-100999,2023-07-27,CUST-1081,Consumer,West,California,Office Supplies,Ballpoint Pen Set,86.05,1,0.3,-7.11
SO-100730,2023-10-06,CUST-1734,Consumer,South,Tennessee,Office Supplies,Premium Notebook Pack,993.49,4,0.05,203.09
SO-101805,2025-06-06,CUST-1358,Consumer,South,Louisiana,Technology,Noise-Canceling Headset,279.39,2,0.2,25.93
SO-100248,2024-02-25,CUST-1717,Consumer,West,Washington,Office Supplies,Premium Notebook Pack,161.26,1,0.2,24.67
SO-102264,2025-11-18,CUST-1550,Home Office,West,Oregon,Office Supplies,Ballpoint Pen Set,153.39,1,0.0,34.42
SO-101322,2025-10-17,CUST-1713,Corporate,South,Georgia,Technology,Wireless Keyboard,1007.58,1,0.0,172.27
SO-101508,2025-01-20,CUST-1002,Consumer,East,Pennsylvania,Furniture,Conference Table,2876.48,5,0.0,455.41
SO-101326,2024-08-24,CUST-1517,Corporate,East,New York,Furniture,Conference Table,1251.43,2,0.0,229.8
SO-101583,2024-03-31,CUST-1724,Corporate,South,Louisiana,Office Supplies,Premium Notebook Pack,1520.42,8,0.05,350.27
SO-102413,2023-03-14,CUST-1159,Consumer,Central,Ohio,Furniture,Bookcase,750.73,1,0.05,116.9
SO-100030,2025-04-23,CUST-1358,Consumer,South,Georgia,Office Supplies,Printer Paper Case,106.45,1,0.05,11.39
SO-100487,2024-07-12,CUST-1199,Corporate,West,Oregon,Technology,Noise-Canceling Headset,2797.7,4,0.1,638.85
SO-101733,2023-09-27,CUST-1775,Corporate,East,Virginia,Technology,Noise-Canceling Headset,5484.11,5,0.0,1239.26
SO-101858,2023-06-14,CUST-1791,Corporate,Central,Missouri,Office Supplies,Desk Organizer,36.58,1,0.1,8.36
SO-100573,2023-07-04,CUST-1257,Consumer,West,Washington,Furniture,Bookcase,3345.12,3,0.15,467.84
SO-100846,2024-04-21,CUST-1076,Consumer,West,Arizona,Technology,Wireless Keyboard,556.52,2,0.05,158.43
SO-101209,2024-07-29,CUST-1859,Consumer,West,Oregon,Furniture,Conference Table,6146.09,5,0.05,844.61
SO-100481,2023-04-16,CUST-1630,Corporate,Central,Michigan,Furniture,Conference Table,722.46,1,0.0,159.72
SO-100953,2023-08-10,CUST-1645,Home Office,West,Colorado,Furniture,Standing Desk,2018.75,3,0.0,274.37
SO-100486,2023-01-25,CUST-1442,Consumer,West,Arizona,Technology,Noise-Canceling Headset,1013.79,1,0.2,109.76
SO-102076,2024-01-13,CUST-1460,Corporate,South,Tennessee,Office Supplies,Desk Organizer,101.62,4,0.0,22.35
SO-101629,2024-01-17,CUST-1425,Consumer,East,New York,Technology,Noise-Canceling Headset,2667.76,3,0.0,558.45
SO-101024,2023-09-02,CUST-1207,Corporate,Central,Michigan,Furniture,Ergonomic Office Chair,5055.67,5,0.15,508.03
SO-101887,2023-10-05,CUST-1496,Consumer,West,California,Office Supplies,Premium Notebook Pack,23.13,1,0.0,3.39
SO-100766,2024-12-25,CUST-1032,Consumer,Central,Texas,Office Supplies,Premium Notebook Pack,76.2,2,0.0,14.04
SO-100810,2023-07-11,CUST-1667,Home Office,South,Georgia,Office Supplies,Premium Notebook Pack,151.98,1,0.3,-6.15
SO-101282,2023-05-21,CUST-1574,Consumer,East,Virginia,Office Supplies,Printer Paper Case,257.69,2,0.05,32.24
SO-100966,2023-08-29,CUST-1219,Consumer,East,New Jersey,Furniture,Filing Cabinet,2759.07,5,0.0,259.56
SO-100870,2025-12-15,CUST-1854,Home Office,East,Massachusetts,Furniture,Filing Cabinet,2656.05,2,0.0,489.54
SO-102017,2025-07-18,CUST-1850,Corporate,Central,Ohio,Office Supplies,Premium Notebook Pack,224.83,3,0.1,25.29
SO-102014,2024-04-02,CUST-1612,Consumer,West,Washington,Technology,Wireless Keyboard,7908.79,8,0.0,1446.8
SO-100209,2023-04-01,CUST-1704,Home Office,West,Arizona,Technology,USB-C Docking Station,297.99,1,0.0,86.23
SO-100462,2023-02-01,CUST-1175,Corporate,South,Louisiana,Technology,Cloud Security Suite,1668.69,2,0.2,284.09
SO-100439,2025-11-23,CUST-1706,Consumer,Central,Texas,Furniture,Conference Table,2204.77,2,0.0,293.22
SO-102203,2024-12-29,CUST-1820,Corporate,West,California,Furniture,Ergonomic Office Chair,8359.77,6,0.0,784.6
SO-101361,2023-05-17,CUST-1135,Consumer,Central,Michigan,Office Supplies,Toner Cartridge,794.81,10,0.0,151.63
SO-102126,2024-05-31,CUST-1093,Home Office,West,Colorado,Office Supplies,Desk Organizer,960.13,4,0.0,125.92
SO-102334,2024-12-02,CUST-1102,Home Office,East,New Jersey,Technology,Laptop Pro 14,1274.41,1,0.0,388.83
SO-102309,2023-12-05,CUST-1678,Consumer,West,California,Technology,Noise-Canceling Headset,1507.59,4,0.1,276.06
SO-101071,2024-09-06,CUST-1147,Corporate,East,Massachusetts,Office Supplies,Premium Notebook Pack,544.05,3,0.3,-49.46
SO-102305,2023-03-29,CUST-1881,Home Office,East,New York,Office Supplies,Ballpoint Pen Set,920.53,5,0.1,160.0
SO-100523,2023-06-28,CUST-1642,Consumer,East,Pennsylvania,Office Supplies,Printer Paper Case,52.82,1,0.0,6.87
SO-101654,2025-04-04,CUST-1810,Consumer,East,New Jersey,Furniture,Conference Table,947.9,1,0.3,-114.86
SO-101012,2023-07-06,CUST-1895,Corporate,South,Florida,Office Supplies,Desk Organizer,672.18,5,0.15,34.26
SO-100200,2024-07-06,CUST-1803,Consumer,East,New York,Furniture,Bookcase,758.86,1,0.0,136.41
SO-100230,2024-04-24,CUST-1351,Corporate,West,California,Technology,USB-C Docking Station,715.17,3,0.05,150.52
SO-101798,2023-02-26,CUST-1061,Consumer,East,Virginia,Office Supplies,Desk Organizer,110.73,2,0.15,13.11
SO-102090,2024-07-24,CUST-1132,Consumer,South,Louisiana,Technology,Laptop Pro 14,312.85,2,0.0,44.16
SO-101624,2023-02-03,CUST-1851,Home Office,East,Pennsylvania,Office Supplies,Premium Notebook Pack,525.64,6,0.0,138.17
SO-101124,2023-12-24,CUST-1554,Home Office,South,Tennessee,Office Supplies,Ballpoint Pen Set,418.56,2,0.0,45.42
SO-101534,2024-05-09,CUST-1383,Consumer,South,Louisiana,Office Supplies,Premium Notebook Pack,564.37,3,0.0,122.02
SO-100663,2024-01-30,CUST-1635,Corporate,East,New York,Technology,Wireless Keyboard,1557.37,1,0.05,288.2
SO-100316,2023-07-06,CUST-1228,Corporate,South,Louisiana,Office Supplies,Toner Cartridge,179.94,4,0.3,2.82
SO-100408,2025-09-30,CUST-1852,Consumer,West,Colorado,Technology,Noise-Canceling Headset,1060.78,1,0.2,120.95
SO-102172,2024-09-23,CUST-1695,Corporate,West,California,Office Supplies,Printer Paper Case,142.52,3,0.0,22.74
SO-102494,2025-11-05,CUST-1623,Corporate,East,Virginia,Office Supplies,Desk Organizer,134.31,6,0.15,26.41
SO-100070,2024-02-21,CUST-1564,Home Office,East,Pennsylvania,Furniture,Filing Cabinet,2324.42,10,0.05,237.44
SO-102283,2025-06-11,CUST-1503,Consumer,West,Oregon,Technology,USB-C Docking Station,3365.52,5,0.0,561.73
SO-101833,2024-08-06,CUST-1634,Corporate,Central,Texas,Furniture,Ergonomic Office Chair,1054.58,1,0.0,154.74
SO-101821,2025-12-27,CUST-1010,Home Office,South,North Carolina,Technology,Wireless Keyboard,399.24,1,0.0,74.28
SO-101134,2025-02-19,CUST-1687,Consumer,West,Arizona,Technology,Cloud Security Suite,5051.95,3,0.0,1610.55
SO-101702,2023-05-01,CUST-1731,Home Office,Central,Michigan,Office Supplies,Toner Cartridge,203.07,1,0.0,56.02
SO-100658,2023-05-09,CUST-1244,Consumer,Central,Texas,Furniture,Ergonomic Office Chair,2592.53,3,0.0,324.26
SO-100232,2025-02-22,CUST-1643,Corporate,Central,Illinois,Office Supplies,Printer Paper Case,137.07,1,0.1,17.14
SO-101396,2023-09-01,CUST-1662,Home Office,South,Tennessee,Technology,Laptop Pro 14,1362.2,1,0.15,191.5
SO-101652,2025-06-04,CUST-1394,Corporate,East,New Jersey,Office Supplies,Premium Notebook Pack,134.95,3,0.2,20.42
SO-100757,2025-08-17,CUST-1092,Home Office,West,Oregon,Furniture,Standing Desk,1945.29,5,0.2,82.12
SO-100813,2023-06-28,CUST-1471,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,79.62,3,0.0,9.09
SO-100874,2023-11-14,CUST-1831,Consumer,South,North Carolina,Office Supplies,Desk Organizer,167.18,1,0.0,32.54
SO-101612,2024-12-30,CUST-1825,Consumer,West,Colorado,Technology,Cloud Security Suite,4112.67,5,0.3,188.19
SO-101100,2023-05-02,CUST-1383,Consumer,Central,Texas,Office Supplies,Toner Cartridge,22.84,2,0.0,5.94
SO-100423,2024-12-17,CUST-1055,Corporate,Central,Ohio,Furniture,Standing Desk,625.65,2,0.1,119.41
SO-102351,2024-06-02,CUST-1464,Corporate,West,Washington,Office Supplies,Toner Cartridge,95.25,1,0.0,14.46
SO-101448,2023-09-04,CUST-1176,Corporate,West,Oregon,Office Supplies,Premium Notebook Pack,310.34,2,0.05,52.43
SO-101264,2023-05-09,CUST-1667,Home Office,West,Arizona,Office Supplies,Toner Cartridge,834.14,6,0.15,57.39
SO-100280,2025-12-06,CUST-1804,Consumer,South,Florida,Technology,Noise-Canceling Headset,8791.18,8,0.0,1416.5
SO-100464,2025-07-02,CUST-1821,Consumer,Central,Michigan,Technology,Noise-Canceling Headset,1360.57,6,0.1,287.86
SO-101917,2023-03-31,CUST-1123,Home Office,West,Colorado,Technology,Cloud Security Suite,1675.22,1,0.0,421.3
SO-102012,2024-05-26,CUST-1188,Consumer,East,Virginia,Technology,Wireless Keyboard,586.83,1,0.0,184.15
SO-101989,2023-02-19,CUST-1365,Consumer,South,Georgia,Office Supplies,Desk Organizer,361.54,2,0.1,39.45
SO-101190,2024-09-19,CUST-1847,Consumer,East,New Jersey,Technology,Laptop Pro 14,1718.6,1,0.0,342.27
SO-100323,2024-10-04,CUST-1182,Corporate,Central,Missouri,Technology,Noise-Canceling Headset,4224.53,4,0.2,108.8
SO-101738,2023-11-20,CUST-1204,Home Office,East,Virginia,Furniture,Conference Table,554.78,1,0.15,-2.4
SO-100533,2025-05-25,CUST-1425,Consumer,West,Oregon,Technology,Cloud Security Suite,10573.44,6,0.0,3019.46
SO-100545,2024-04-09,CUST-1812,Consumer,West,Washington,Technology,Laptop Pro 14,902.14,4,0.1,95.65
SO-101594,2025-04-06,CUST-1236,Corporate,West,Colorado,Furniture,Bookcase,4022.05,3,0.0,630.44
SO-100822,2023-11-26,CUST-1592,Consumer,South,Tennessee,Office Supplies,Desk Organizer,556.46,3,0.2,-1.11
SO-102174,2024-11-09,CUST-1629,Corporate,West,California,Furniture,Standing Desk,3408.26,3,0.1,508.72
SO-102277,2025-12-19,CUST-1648,Corporate,East,Massachusetts,Office Supplies,Printer Paper Case,200.3,1,0.05,19.39
SO-100480,2024-11-09,CUST-1173,Consumer,West,Oregon,Technology,Noise-Canceling Headset,5240.33,4,0.05,662.33
SO-101531,2024-08-05,CUST-1558,Consumer,East,Virginia,Furniture,Ergonomic Office Chair,13413.66,10,0.0,2558.89
SO-101773,2025-12-18,CUST-1425,Corporate,Central,Ohio,Technology,Wireless Keyboard,4288.12,3,0.0,794.76
SO-101499,2025-03-15,CUST-1837,Home Office,South,North Carolina,Office Supplies,Premium Notebook Pack,276.4,1,0.0,45.55
SO-102386,2024-12-02,CUST-1770,Home Office,South,Louisiana,Furniture,Standing Desk,4393.68,5,0.0,438.74
SO-101781,2024-06-12,CUST-1515,Consumer,South,Georgia,Technology,Laptop Pro 14,5517.62,5,0.05,914.75
SO-100655,2025-12-27,CUST-1416,Home Office,Central,Missouri,Technology,USB-C Docking Station,9574.59,8,0.0,3138.09
SO-100150,2024-10-02,CUST-1246,Corporate,East,Pennsylvania,Furniture,Filing Cabinet,3722.95,3,0.0,561.36
SO-101217,2023-04-22,CUST-1676,Consumer,East,New York,Furniture,Conference Table,227.3,1,0.1,26.36
SO-100696,2023-09-12,CUST-1691,Consumer,West,Arizona,Office Supplies,Printer Paper Case,192.25,1,0.0,27.56
SO-101365,2023-04-08,CUST-1851,Consumer,East,New Jersey,Technology,Laptop Pro 14,1688.7,2,0.0,388.99
SO-101886,2023-11-08,CUST-1804,Corporate,South,Louisiana,Technology,Noise-Canceling Headset,2619.99,3,0.15,383.9
SO-100472,2024-09-05,CUST-1872,Home Office,West,Oregon,Office Supplies,Ballpoint Pen Set,790.47,3,0.05,134.6
SO-100830,2025-04-25,CUST-1424,Consumer,South,Tennessee,Technology,Wireless Keyboard,1750.86,2,0.1,231.99
SO-102141,2024-02-03,CUST-1623,Consumer,West,Arizona,Furniture,Conference Table,829.56,3,0.1,115.3
SO-101715,2023-03-13,CUST-1524,Corporate,East,Pennsylvania,Office Supplies,Printer Paper Case,138.68,1,0.05,28.61
SO-102322,2023-08-03,CUST-1320,Home Office,West,California,Furniture,Conference Table,2521.89,3,0.0,472.93
SO-100164,2024-10-19,CUST-1427,Home Office,West,California,Technology,Noise-Canceling Headset,1734.44,4,0.15,64.02
SO-100403,2024-12-12,CUST-1301,Corporate,South,Tennessee,Technology,USB-C Docking Station,577.38,1,0.2,67.41
SO-100483,2024-04-28,CUST-1422,Home Office,West,Colorado,Technology,Laptop Pro 14,4450.11,3,0.15,916.3
SO-101311,2023-06-21,CUST-1822,Consumer,West,Colorado,Technology,Noise-Canceling Headset,348.78,1,0.0,108.14
SO-101406,2024-01-17,CUST-1103,Consumer,South,Florida,Technology,Noise-Canceling Headset,10348.34,6,0.0,2301.35
SO-102005,2024-10-21,CUST-1102,Corporate,West,Arizona,Furniture,Ergonomic Office Chair,722.66,1,0.05,92.56
SO-102045,2025-06-06,CUST-1757,Consumer,South,Georgia,Furniture,Conference Table,1617.85,2,0.3,-198.59
SO-102458,2025-03-25,CUST-1398,Home Office,South,Louisiana,Technology,Wireless Keyboard,5676.43,5,0.0,821.78
