order_id,order_date,customer_id,customer_segment,region,state,product_category,product_name,sales,quantity,discount,profit,profit_margin,order_month,average_order_value,year,month_name
SO-101265,2023-03-21,CUST-1048,Unknown,South,Louisiana,Technology,Noise-Canceling Headset,429.33,1,0.15,54.06,0.1259,2023-03,429.33,2023,March
SO-101560,2023-03-22,CUST-1840,Home Office,West,Arizona,Furniture,Bookcase,641.95,3,0.0,125.25,0.1951,2023-03,213.98,2023,March
SO-101667,2023-03-22,CUST-1788,Corporate,West,Oregon,Office Supplies,Printer Paper Case,224.62,1,0.05,27.83,0.1239,2023-03,224.62,2023,March
SO-102479,2023-03-22,CUST-1152,Corporate,South,Louisiana,Technology,USB-C Docking Station,1011.21,2,0.0,327.56,0.3239,2023-03,505.6,2023,March
SO-100022,2023-03-23,CUST-1687,Corporate,Central,Ohio,Furniture,Conference Table,1182.72,1,0.1,83.83,0.0709,2023-03,1182.72,2023,March
SO-100334,2023-03-23,CUST-1383,Consumer,Central,Michigan,Office Supplies,Printer Paper Case,338.87,3,0.0,95.65,0.2823,2023-03,112.96,2023,March
SO-101939,2023-03-23,CUST-1421,Consumer,East,New Jersey,Furniture,Conference Table,3676.38,5,0.2,337.44,0.0918,2023-03,735.28,2023,March
SO-101972,2023-03-23,CUST-1623,Corporate,South,Georgia,Technology,Noise-Canceling Headset,686.6,3,0.0,175.91,0.2562,2023-03,228.87,2023,March
SO-101414,2023-03-24,CUST-1068,Home Office,East,Massachusetts,Technology,USB-C Docking Station,5118.2,5,0.15,958.18,0.1872,2023-03,1023.64,2023,March
SO-101641,2023-03-24,CUST-1177,Corporate,East,Virginia,Office Supplies,Premium Notebook Pack,76.41,3,0.0,9.96,0.1303,2023-03,25.47,2023,March
SO-100551,2023-03-25,CUST-1875,Consumer,East,New Jersey,Technology,Noise-Canceling Headset,4613.03,4,0.15,469.83,0.1018,2023-03,1153.26,2023,March
SO-101744,2023-03-25,CUST-1250,Corporate,East,Virginia,Office Supplies,Toner Cartridge,83.43,1,0.0,23.2,0.2781,2023-03,83.43,2023,March
SO-102120,2023-03-25,CUST-1843,Corporate,Central,Ohio,Technology,Cloud Security Suite,1357.25,1,0.05,261.08,0.1924,2023-03,1357.25,2023,March
SO-100051,2023-03-26,CUST-1848,Corporate,West,Arizona,Technology,Cloud Security Suite,268.39,2,0.05,54.37,0.2026,2023-03,134.2,2023,March
SO-100146,2023-03-26,CUST-1642,Consumer,South,Florida,Office Supplies,Toner Cartridge,75.99,1,0.05,15.56,0.2048,2023-03,75.99,2023,March
SO-101825,2023-03-26,CUST-1097,Home Office,West,Arizona,Technology,Wireless Keyboard,6077.93,4,0.05,1896.46,0.312,2023-03,1519.48,2023,March
SO-102087,2023-03-26,CUST-1886,Corporate,East,Massachusetts,Technology,USB-C Docking Station,1470.43,1,0.0,291.98,0.1986,2023-03,1470.43,2023,March
SO-102292,2023-03-27,CUST-1018,Corporate,West,Colorado,Furniture,Conference Table,4660.62,5,0.05,594.09,0.1275,2023-03,932.12,2023,March
SO-100572,2023-03-28,CUST-1687,Corporate,South,Tennessee,Technology,Laptop Pro 14,1294.72,2,0.0,428.58,0.331,2023-03,647.36,2023,March
SO-101440,2023-03-28,CUST-1541,Corporate,East,Virginia,Office Supplies,Ballpoint Pen Set,524.03,3,0.05,131.91,0.2517,2023-03,174.68,2023,March
SO-102305,2023-03-29,CUST-1881,Home Office,East,New York,Office Supplies,Ballpoint Pen Set,920.53,5,0.1,160.0,0.1738,2023-03,184.11,2023,March
SO-101452,2023-03-30,CUST-1657,Corporate,Central,Illinois,Technology,Laptop Pro 14,2894.79,2,0.0,430.76,0.1488,2023-03,1447.4,2023,March
SO-101916,2023-03-30,CUST-1140,Consumer,East,New Jersey,Office Supplies,Desk Organizer,1048.68,4,0.0,162.2,0.1547,2023-03,262.17,2023,March
SO-100692,2023-03-31,CUST-1421,Consumer,East,Pennsylvania,Furniture,Conference Table,865.49,1,0.1,149.92,0.1732,2023-03,865.49,2023,March
SO-100905,2023-03-31,CUST-1556,Corporate,West,Colorado,Technology,Cloud Security Suite,608.26,2,0.1,139.83,0.2299,2023-03,304.13,2023,March
SO-101917,2023-03-31,CUST-1123,Home Office,West,Colorado,Technology,Cloud Security Suite,1675.22,1,0.0,421.3,0.2515,2023-03,1675.22,2023,March
SO-102281,2023-03-31,CUST-1461,Consumer,West,California,Office Supplies,Premium Notebook Pack,158.61,2,0.0,25.39,0.1601,2023-03,79.31,2023,March
SO-100209,2023-04-01,CUST-1704,Home Office,West,Arizona,Technology,USB-C Docking Station,297.99,1,0.0,86.23,0.2894,2023-04,297.99,2023,April
SO-100910,2023-04-01,CUST-1772,Consumer,East,New Jersey,Furniture,Ergonomic Office Chair,858.09,1,0.1,154.01,0.1795,2023-04,858.09,2023,April
SO-101243,2023-04-01,CUST-1215,Consumer,West,Washington,Furniture,Filing Cabinet,6817.83,6,0.0,1242.71,0.1823,2023-04,1136.3,2023,April
SO-101301,2023-04-01,CUST-1102,Corporate,West,Oregon,Office Supplies,Printer Paper Case,545.86,3,0.3,-2.71,-0.005,2023-04,181.95,2023,April
SO-100275,2023-04-02,CUST-1554,Consumer,East,New Jersey,Office Supplies,Toner Cartridge,89.16,4,0.1,5.96,0.0668,2023-04,22.29,2023,April
SO-101467,2023-04-02,CUST-1431,Corporate,West,California,Furniture,Ergonomic Office Chair,1035.71,3,0.1,132.46,0.1279,2023-04,345.24,2023,April
SO-102280,2023-04-02,CUST-1389,Home Office,West,Colorado,Office Supplies,Printer Paper Case,180.15,1,0.1,29.51,0.1638,2023-04,180.15,2023,April
SO-100154,2023-04-03,CUST-1631,Corporate,East,Massachusetts,Furniture,Standing Desk,2646.7,3,0.0,503.8,0.1904,2023-04,882.23,2023,April
SO-102001,2023-04-03,CUST-1277,Consumer,East,Virginia,Office Supplies,Ballpoint Pen Set,283.84,4,0.3,4.49,0.0158,2023-04,70.96,2023,April
SO-100339,2023-04-04,CUST-1404,Consumer,Central,Texas,Furniture,Conference Table,2239.53,2,0.0,487.66,0.2178,2023-04,1119.77,2023,April
SO-101866,2023-04-05,CUST-1552,Home Office,East,New York,Office Supplies,Desk Organizer,143.66,1,0.2,2.12,0.0148,2023-04,143.66,2023,April
SO-101538,2023-04-06,CUST-1090,Corporate,West,California,Office Supplies,Toner Cartridge,769.44,3,0.0,100.25,0.1303,2023-04,256.48,2023,April
SO-101682,2023-04-07,CUST-1304,Consumer,West,Colorado,Furniture,Conference Table,439.06,1,0.0,52.1,0.1187,2023-04,439.06,2023,April
SO-102348,2023-04-07,CUST-1579,Consumer,South,Florida,Furniture,Standing Desk,378.32,2,0.05,62.3,0.1647,2023-04,189.16,2023,April
SO-101365,2023-04-08,CUST-1851,Consumer,East,New Jersey,Technology,Laptop Pro 14,1688.7,2,0.0,388.99,0.2303,2023-04,844.35,2023,April
SO-102182,2023-04-08,CUST-1728,Corporate,West,Colorado,Office Supplies,Ballpoint Pen Set,428.4,4,0.1,50.7,0.1183,2023-04,107.1,2023,April
SO-101109,2023-04-09,CUST-1536,Home Office,West,California,Furniture,Conference Table,1149.97,1,0.15,156.86,0.1364,2023-04,1149.97,2023,April
SO-100179,2023-04-10,CUST-1749,Consumer,East,New York,Technology,Wireless Keyboard,5549.47,4,0.0,1879.59,0.3387,2023-04,1387.37,2023,April
SO-100228,2023-04-10,CUST-1135,Consumer,East,New Jersey,Office Supplies,Premium Notebook Pack,89.62,1,0.3,-8.79,-0.0981,2023-04,89.62,2023,April
SO-102300,2023-04-10,CUST-1812,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,5362.87,5,0.2,786.49,0.1467,2023-04,1072.57,2023,April
SO-100947,2023-04-11,CUST-1423,Corporate,West,Oregon,Office Supplies,Toner Cartridge,462.33,4,0.0,61.16,0.1323,2023-04,115.58,2023,April
SO-101466,2023-04-11,CUST-1390,Consumer,East,Virginia,Furniture,Standing Desk,615.76,4,0.05,71.19,0.1156,2023-04,153.94,2023,April
SO-101587,2023-04-11,CUST-1406,Home Office,South,Georgia,Office Supplies,Desk Organizer,413.34,2,0.15,24.08,0.0583,2023-04,206.67,2023,April
SO-102063,2023-04-11,CUST-1246,Home Office,Central,Michigan,Furniture,Bookcase,1168.8,2,0.1,113.41,0.097,2023-04,584.4,2023,April
SO-101529,2023-04-12,CUST-1693,Corporate,South,Louisiana,Office Supplies,Premium Notebook Pack,946.34,5,0.0,280.6,0.2965,2023-04,189.27,2023,April
SO-101769,2023-04-12,CUST-1765,Consumer,East,Massachusetts,Technology,Cloud Security Suite,4991.68,3,0.0,805.59,0.1614,2023-04,1663.89,2023,April
SO-100861,2023-04-13,CUST-1716,Consumer,Central,Texas,Technology,Laptop Pro 14,1032.07,1,0.05,167.95,0.1627,2023-04,1032.07,2023,April
SO-101144,2023-04-13,CUST-1749,Consumer,Central,Ohio,Furniture,Filing Cabinet,4408.3,4,0.05,799.22,0.1813,2023-04,1102.08,2023,April
SO-101630,2023-04-13,CUST-1106,Consumer,Central,Texas,Technology,USB-C Docking Station,548.52,1,0.1,77.44,0.1412,2023-04,548.52,2023,April
SO-100256,2023-04-14,CUST-1286,Consumer,East,Virginia,Office Supplies,Desk Organizer,64.08,4,0.0,9.16,0.1429,2023-04,16.02,2023,April
SO-102188,2023-04-14,CUST-1621,Consumer,South,Florida,Furniture,Conference Table,4933.36,6,0.0,975.61,0.1978,2023-04,822.23,2023,April
SO-101267,2023-04-15,CUST-1181,Consumer,West,Colorado,Office Supplies,Ballpoint Pen Set,880.29,5,0.2,31.58,0.0359,2023-04,176.06,2023,April
SO-100481,2023-04-16,CUST-1630,Corporate,Central,Michigan,Furniture,Conference Table,722.46,1,0.0,159.72,0.2211,2023-04,722.46,2023,April
SO-101252,2023-04-16,CUST-1169,Consumer,East,Pennsylvania,Technology,Cloud Security Suite,6805.53,6,0.1,1574.84,0.2314,2023-04,1134.25,2023,April
SO-102472,2023-04-17,CUST-1422,Corporate,East,Massachusetts,Office Supplies,Printer Paper Case,404.0,2,0.0,59.42,0.1471,2023-04,202.0,2023,April
SO-100556,2023-04-19,CUST-1676,Corporate,South,Tennessee,Office Supplies,Desk Organizer,344.89,2,0.0,77.48,0.2247,2023-04,172.44,2023,April
SO-100125,2023-04-20,CUST-1149,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,138.15,2,0.0,33.56,0.2429,2023-04,69.08,2023,April
SO-102206,2023-04-20,CUST-1814,Corporate,West,Washington,Technology,Wireless Keyboard,1200.24,1,0.0,405.95,0.3382,2023-04,1200.24,2023,April
SO-102459,2023-04-20,CUST-1072,Corporate,East,New York,Office Supplies,Printer Paper Case,757.94,4,0.0,125.32,0.1653,2023-04,189.48,2023,April
SO-100017,2023-04-21,CUST-1255,Consumer,Central,Texas,Office Supplies,Printer Paper Case,75.63,1,0.0,13.95,0.1845,2023-04,75.63,2023,April
SO-100666,2023-04-22,CUST-1614,Home Office,West,Washington,Office Supplies,Premium Notebook Pack,398.87,2,0.1,66.74,0.1673,2023-04,199.44,2023,April
SO-101217,2023-04-22,CUST-1676,Consumer,East,New York,Furniture,Conference Table,227.3,1,0.1,26.36,0.116,2023-04,227.3,2023,April
SO-101924,2023-04-22,CUST-1761,Consumer,West,Arizona,Office Supplies,Printer Paper Case,1542.99,8,0.1,235.96,0.1529,2023-04,192.87,2023,April
SO-102274,2023-04-23,CUST-1389,Home Office,West,California,Office Supplies,Printer Paper Case,113.85,10,0.2,10.07,0.0884,2023-04,11.38,2023,April
SO-100007,2023-04-25,CUST-1405,Corporate,East,New York,Furniture,Ergonomic Office Chair,2319.63,8,0.2,-0.04,-0.0,2023-04,289.95,2023,April
SO-100455,2023-04-25,CUST-1362,Corporate,South,North Carolina,Office Supplies,Toner Cartridge,138.38,1,0.1,26.49,0.1914,2023-04,138.38,2023,April
SO-101026,2023-04-25,CUST-1041,Consumer,West,Colorado,Technology,Wireless Keyboard,5114.78,4,0.0,1421.54,0.2779,2023-04,1278.7,2023,April
SO-101970,2023-04-26,CUST-1457,Consumer,East,New Jersey,Technology,Noise-Canceling Headset,2114.13,2,0.1,390.17,0.1846,2023-04,1057.06,2023,April
SO-102180,2023-04-26,CUST-1506,Consumer,East,Massachusetts,Office Supplies,Premium Notebook Pack,38.4,4,0.0,10.04,0.2615,2023-04,9.6,2023,April
SO-100816,2023-04-27,CUST-1397,Corporate,Central,Illinois,Furniture,Standing Desk,2413.55,2,0.0,366.55,0.1519,2023-04,1206.78,2023,April
SO-100898,2023-04-27,CUST-1060,Corporate,West,California,Office Supplies,Ballpoint Pen Set,185.68,1,0.0,26.01,0.1401,2023-04,185.68,2023,April
SO-100912,2023-04-27,CUST-1531,Consumer,South,Louisiana,Office Supplies,Ballpoint Pen Set,1835.52,8,0.05,343.47,0.1871,2023-04,229.44,2023,April
SO-101909,2023-04-27,CUST-1347,Home Office,South,Georgia,Office Supplies,Printer Paper Case,128.71,1,0.0,14.76,0.1147,2023-04,128.71,2023,April
SO-102130,2023-04-27,CUST-1205,Home Office,South,Georgia,Technology,USB-C Docking Station,9237.76,6,0.0,2610.16,0.2826,2023-04,1539.63,2023,April
SO-100136,2023-04-28,CUST-1068,Consumer,East,New Jersey,Office Supplies,Premium Notebook Pack,253.8,1,0.05,60.22,0.2373,2023-04,253.8,2023,April
SO-101552,2023-04-28,CUST-1786,Consumer,West,Colorado,Office Supplies,Desk Organizer,252.72,2,0.05,50.61,0.2003,2023-04,126.36,2023,April
SO-101933,2023-04-28,CUST-1852,Consumer,South,Tennessee,Furniture,Bookcase,632.36,1,0.3,-30.42,-0.0481,2023-04,632.36,2023,April
SO-101748,2023-04-30,CUST-1668,Home Office,West,Oregon,Office Supplies,Premium Notebook Pack,600.37,3,0.0,120.91,0.2014,2023-04,200.12,2023,April
SO-100189,2023-05-01,CUST-1517,Home Office,West,California,Office Supplies,Printer Paper Case,600.85,5,0.0,145.07,0.2414,2023-05,120.17,2023,May
SO-100310,2023-05-01,CUST-1029,Consumer,South,Georgia,Office Supplies,Desk Organizer,904.86,4,0.0,159.21,0.1759,2023-05,226.22,2023,May
SO-100589,2023-05-01,CUST-1259,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,12905.26,8,0.05,3490.99,0.2705,2023-05,1613.16,2023,May
SO-101513,2023-05-01,CUST-1190,Consumer,East,Virginia,Technology,Wireless Keyboard,9225.91,6,0.0,2797.82,0.3033,2023-05,1537.65,2023,May
SO-101702,2023-05-01,CUST-1731,Home Office,Central,Michigan,Office Supplies,Toner Cartridge,203.07,1,0.0,56.02,0.2759,2023-05,203.07,2023,May
SO-102391,2023-05-01,CUST-1503,Consumer,South,North Carolina,Technology,Laptop Pro 14,1383.6,1,0.0,279.69,0.2021,2023-05,1383.6,2023,May
SO-101100,2023-05-02,CUST-1383,Consumer,Central,Texas,Office Supplies,Toner Cartridge,22.84,2,0.0,5.94,0.2601,2023-05,11.42,2023,May
SO-102169,2023-05-02,CUST-1446,Consumer,West,Washington,Office Supplies,Premium Notebook Pack,53.95,5,0.2,3.28,0.0608,2023-05,10.79,2023,May
SO-100569,2023-05-03,CUST-1866,Corporate,West,Oregon,Technology,Cloud Security Suite,2614.81,2,0.15,593.31,0.2269,2023-05,1307.4,2023,May
SO-101218,2023-05-03,CUST-1565,Home Office,East,Massachusetts,Office Supplies,Ballpoint Pen Set,118.66,1,0.05,22.72,0.1915,2023-05,118.66,2023,May
SO-102103,2023-05-03,CUST-1062,Consumer,West,California,Furniture,Bookcase,3037.88,4,0.1,216.58,0.0713,2023-05,759.47,2023,May
SO-101392,2023-05-04,CUST-1166,Corporate,Central,Illinois,Technology,Cloud Security Suite,1605.61,5,0.05,461.4,0.2874,2023-05,321.12,2023,May
SO-100660,2023-05-05,CUST-1442,Consumer,South,Tennessee,Office Supplies,Printer Paper Case,187.75,1,0.15,3.17,0.0169,2023-05,187.75,2023,May
SO-100918,2023-05-05,CUST-1115,Home Office,South,North Carolina,Technology,Cloud Security Suite,1027.94,1,0.0,166.35,0.1618,2023-05,1027.94,2023,May
SO-101433,2023-05-05,CUST-1891,Corporate,West,Washington,Furniture,Ergonomic Office Chair,818.3,2,0.0,77.2,0.0943,2023-05,409.15,2023,May
SO-101484,2023-05-05,CUST-1811,Corporate,South,Florida,Furniture,Standing Desk,2109.8,2,0.1,133.36,0.0632,2023-05,1054.9,2023,May
SO-101145,2023-05-06,CUST-1779,Consumer,West,Colorado,Technology,Wireless Keyboard,3204.99,6,0.05,504.75,0.1575,2023-05,534.16,2023,May
SO-101857,2023-05-06,CUST-1859,Corporate,Central,Ohio,Furniture,Ergonomic Office Chair,5388.82,8,0.05,432.61,0.0803,2023-05,673.6,2023,May
SO-102114,2023-05-06,CUST-1007,Home Office,East,Pennsylvania,Technology,Cloud Security Suite,6691.74,8,0.0,1665.4,0.2489,2023-05,836.47,2023,May
SO-100115,2023-05-07,CUST-1372,Home Office,West,Oregon,Technology,Wireless Keyboard,520.12,4,0.3,8.54,0.0164,2023-05,130.03,2023,May
SO-101328,2023-05-07,CUST-1843,Consumer,Central,Michigan,Office Supplies,Printer Paper Case,556.26,2,0.0,79.67,0.1432,2023-05,278.13,2023,May
SO-101449,2023-05-07,CUST-1087,Corporate,South,North Carolina,Furniture,Conference Table,601.25,1,0.15,90.0,0.1497,2023-05,601.25,2023,May
SO-100658,2023-05-09,CUST-1244,Consumer,Central,Texas,Furniture,Ergonomic Office Chair,2592.53,3,0.0,324.26,0.1251,2023-05,864.18,2023,May
SO-101264,2023-05-09,CUST-1667,Home Office,West,Arizona,Office Supplies,Toner Cartridge,834.14,6,0.15,57.39,0.0688,2023-05,139.02,2023,May
SO-102304,2023-05-09,CUST-1755,Corporate,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,381.39,4,0.2,2.14,0.0056,2023-05,95.35,2023,May
SO-101156,2023-05-10,CUST-1487,Consumer,East,Massachusetts,Technology,Cloud Security Suite,6126.3,6,0.2,683.92,0.1116,2023-05,1021.05,2023,May
SO-101181,2023-05-10,CUST-1458,Corporate,South,North Carolina,Office Supplies,Premium Notebook Pack,226.13,1,0.0,62.05,0.2744,2023-05,226.13,2023,May
SO-101656,2023-05-10,CUST-1773,Corporate,West,Oregon,Office Supplies,Printer Paper Case,675.16,6,0.05,67.44,0.0999,2023-05,112.53,2023,May
SO-100095,2023-05-11,CUST-1308,Corporate,West,Oregon,Technology,Noise-Canceling Headset,1328.95,3,0.1,346.72,0.2609,2023-05,442.98,2023,May
SO-100242,2023-05-11,CUST-1105,Corporate,East,Virginia,Furniture,Bookcase,1591.9,3,0.05,196.97,0.1237,2023-05,530.63,2023,May
SO-102148,2023-05-11,CUST-1152,Home Office,Central,Ohio,Technology,Cloud Security Suite,1628.55,4,0.0,443.48,0.2723,2023-05,407.14,2023,May
SO-101437,2023-05-12,CUST-1641,Corporate,West,Washington,Furniture,Ergonomic Office Chair,321.44,2,0.0,31.51,0.098,2023-05,160.72,2023,May
SO-101054,2023-05-14,CUST-1046,Consumer,West,Oregon,Office Supplies,Desk Organizer,172.38,1,0.3,-3.35,-0.0194,2023-05,172.38,2023,May
SO-101931,2023-05-14,CUST-1605,Consumer,West,Washington,Office Supplies,Toner Cartridge,58.7,1,0.3,2.34,0.0399,2023-05,58.7,2023,May
SO-102221,2023-05-14,CUST-1066,Home Office,South,Tennessee,Technology,Noise-Canceling Headset,1197.62,2,0.0,316.41,0.2642,2023-05,598.81,2023,May
SO-102268,2023-05-14,CUST-1378,Consumer,South,Tennessee,Technology,Noise-Canceling Headset,1415.85,1,0.2,38.85,0.0274,2023-05,1415.85,2023,May
SO-100661,2023-05-15,CUST-1638,Corporate,East,New York,Technology,USB-C Docking Station,2384.48,3,0.0,746.14,0.3129,2023-05,794.83,2023,May
SO-102109,2023-05-15,CUST-1068,Corporate,West,California,Office Supplies,Ballpoint Pen Set,815.23,3,0.0,123.2,0.1511,2023-05,271.74,2023,May
SO-100456,2023-05-16,CUST-1885,Home Office,South,North Carolina,Technology,USB-C Docking Station,5569.56,5,0.05,1058.74,0.1901,2023-05,1113.91,2023,May
SO-100535,2023-05-16,CUST-1140,Corporate,South,Louisiana,Technology,USB-C Docking Station,2386.39,2,0.0,554.65,0.2324,2023-05,1193.2,2023,May
SO-101249,2023-05-16,CUST-1498,Consumer,Central,Texas,Office Supplies,Premium Notebook Pack,1206.69,10,0.0,210.06,0.1741,2023-05,120.67,2023,May
SO-101423,2023-05-16,CUST-1099,Corporate,South,Florida,Technology,Noise-Canceling Headset,1009.46,1,0.1,201.74,0.1998,2023-05,1009.46,2023,May
SO-101782,2023-05-16,CUST-1150,Consumer,East,New York,Technology,USB-C Docking Station,4798.91,5,0.15,621.03,0.1294,2023-05,959.78,2023,May
SO-102466,2023-05-16,CUST-1674,Consumer,West,Arizona,Technology,Wireless Keyboard,1653.9,5,0.1,362.61,0.2192,2023-05,330.78,2023,May
SO-101202,2023-05-17,CUST-1061,Corporate,South,Georgia,Technology,Laptop Pro 14,510.18,1,0.0,143.0,0.2803,2023-05,510.18,2023,May
SO-101361,2023-05-17,CUST-1135,Consumer,Central,Michigan,Office Supplies,Toner Cartridge,794.81,10,0.0,151.63,0.1908,2023-05,79.48,2023,May
SO-102135,2023-05-17,CUST-1848,Consumer,West,Colorado,Furniture,Conference Table,4385.48,5,0.2,614.07,0.14,2023-05,877.1,2023,May
SO-100961,2023-05-18,CUST-1358,Consumer,South,Florida,Technology,Laptop Pro 14,2046.78,2,0.0,478.41,0.2337,2023-05,1023.39,2023,May
SO-101849,2023-05-18,CUST-1486,Home Office,West,Oregon,Technology,Cloud Security Suite,5668.39,4,0.05,1739.63,0.3069,2023-05,1417.1,2023,May
SO-100635,2023-05-19,CUST-1780,Corporate,South,Tennessee,Technology,USB-C Docking Station,7754.29,5,0.05,1985.27,0.256,2023-05,1550.86,2023,May
SO-100113,2023-05-20,CUST-1078,Corporate,West,Oregon,Furniture,Conference Table,1429.08,2,0.05,83.87,0.0587,2023-05,714.54,2023,May
SO-100332,2023-05-20,CUST-1770,Consumer,South,Georgia,Furniture,Ergonomic Office Chair,2940.11,6,0.1,267.31,0.0909,2023-05,490.02,2023,May
SO-100695,2023-05-20,CUST-1301,Corporate,East,Pennsylvania,Furniture,Filing Cabinet,5819.31,5,0.0,484.47,0.0833,2023-05,1163.86,2023,May
SO-101170,2023-05-20,CUST-1168,Consumer,East,Virginia,Technology,USB-C Docking Station,501.66,4,0.05,90.81,0.181,2023-05,125.42,2023,May
SO-101439,2023-05-20,CUST-1176,Corporate,South,Louisiana,Office Supplies,Ballpoint Pen Set,295.51,2,0.1,56.77,0.1921,2023-05,147.76,2023,May
SO-101679,2023-05-20,CUST-1558,Consumer,South,Tennessee,Office Supplies,Premium Notebook Pack,360.52,2,0.0,91.74,0.2545,2023-05,180.26,2023,May
SO-101686,2023-05-20,CUST-1125,Corporate,West,Washington,Furniture,Ergonomic Office Chair,1380.28,3,0.0,280.43,0.2032,2023-05,460.09,2023,May
SO-102330,2023-05-20,CUST-1815,Home Office,East,Virginia,Furniture,Filing Cabinet,1121.79,1,0.15,99.36,0.0886,2023-05,1121.79,2023,May
SO-101282,2023-05-21,CUST-1574,Consumer,East,Virginia,Office Supplies,Printer Paper Case,257.69,2,0.05,32.24,0.1251,2023-05,128.84,2023,May
SO-101685,2023-05-21,CUST-1179,Home Office,Central,Illinois,Furniture,Bookcase,2748.46,2,0.0,454.59,0.1654,2023-05,1374.23,2023,May
SO-102065,2023-05-22,CUST-1627,Consumer,West,Colorado,Technology,Laptop Pro 14,882.19,1,0.1,193.15,0.2189,2023-05,882.19,2023,May
SO-101101,2023-05-23,CUST-1587,Corporate,South,Georgia,Furniture,Bookcase,595.46,2,0.2,66.57,0.1118,2023-05,297.73,2023,May
SO-100495,2023-05-24,CUST-1056,Consumer,West,California,Office Supplies,Desk Organizer,86.03,3,0.3,-1.91,-0.0222,2023-05,28.68,2023,May
